@relation CNNdriven-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute 37 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 40 numeric
@attribute 41 numeric
@attribute 42 numeric
@attribute 43 numeric
@attribute 44 numeric
@attribute 45 numeric
@attribute 46 numeric
@attribute 47 numeric
@attribute 48 numeric
@attribute 49 numeric
@attribute 50 numeric
@attribute 51 numeric
@attribute 52 numeric
@attribute 53 numeric
@attribute 54 numeric
@attribute 55 numeric
@attribute 56 numeric
@attribute 57 numeric
@attribute 58 numeric
@attribute 59 numeric
@attribute 60 numeric
@attribute 61 numeric
@attribute 62 numeric
@attribute 63 numeric
@attribute 64 numeric
@attribute 65 numeric
@attribute 66 numeric
@attribute 67 numeric
@attribute 68 numeric
@attribute 69 numeric
@attribute 70 numeric
@attribute 71 numeric
@attribute 72 numeric
@attribute 73 numeric
@attribute 74 numeric
@attribute 75 numeric
@attribute 76 numeric
@attribute 77 numeric
@attribute 78 numeric
@attribute 79 numeric
@attribute 80 numeric
@attribute 81 numeric
@attribute 82 numeric
@attribute 83 numeric
@attribute 84 {1,2,}

@data
225,68.874,0.59605,0.90929,235.84,4.2308,240,2138,0.55499,0.011041,0.18946,109.51,13.352,112,1063.4,0.83401,0.0055006,0.069042,118.32,7.3542,119,1359.1,0.77598,0.0068559,0.11154,0.8662,0.32569,0.9918,3455.1,0.7501,0.045918,0.59984,0.29611,0.050593,0.22,1731.2,0.81109,0.0046237,0.063764,0.60611,0.028587,0.57386,1309.7,0.78825,0.004823,0.06084,61.901,2.8065,58.78,1185.8,0.80646,0.0044643,0.058631,49.378,5.7789,49.056,1069.3,0.83935,0.0046636,0.076824,19.167,0.89142,18.196,1949.9,0.63268,0.0045041,0.087576,-1,1,0.20533,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98025,-1,2
6999,716.61,0.17127,0.79897,235.16,7.871,236,144.41,0.79854,0.0091844,0.39327,149.56,26.366,155,240.25,0.96603,0.0015502,0.32188,34.88,10.187,30,200.13,0.90733,0.0041146,0.33191,0.095663,0.029909,0.11072,156.25,0.9545,0.0015607,0.39024,0.74893,0.078175,0.84897,197.12,0.93027,0.00093364,0.30517,0.54849,0.022135,0.55294,198.01,0.87377,0.0019589,0.30424,69.457,5.4297,70.318,279.99,0.96561,0.00069962,0.2987,24.003,15.922,21.129,158.7,0.95709,0.0012481,0.38336,67.033,7.0917,69.681,197.98,0.95953,0.00095018,0.35054,-1,1,0.20782,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98032,-1,1
195,80.27,0.38031,0.98405,235.11,4.3511,238,1269,0.74606,0.01371,0.19698,102.08,10.262,93,2218,0.68265,0.0078648,0.15748,113.4,6.4516,108,1368.1,0.81542,0.0096185,0.19832,0.97269,0.12205,0.98501,1968.3,-0.013952,0.06531,0.69235,0.32171,0.043711,0.34247,2202.2,0.66703,0.0052609,0.11576,0.589,0.023769,0.56993,2033.8,0.7338,0.006058,0.14936,60.312,2.2288,58.418,2421.9,0.69698,0.0054203,0.13188,52.247,4.2692,53.793,2129.1,0.68921,0.0056329,0.16408,19.796,1.5311,19.408,1054,0.78736,0.0053141,0.12929,-1,1,0.20692,-0.99992,0.99981,1,0.98385,1,-0.98314,-1,-0.97872,1,-1,1,0.95408,-1,2
14469,603.95,0.49848,0.61497,226,15.279,236,47.046,0.98659,0.005587,0.42552,167.12,30.295,199,173.24,0.97736,0.0051118,0.41698,27.894,10.579,20,133.04,0.96016,0.0074538,0.42158,0.11867,0.037123,0.15572,100.9,0.98203,0.001548,0.43906,0.79982,0.08103,0.86207,126.1,0.96561,0.0031796,0.39935,0.55036,0.021971,0.56863,201.3,0.91837,0.0033555,0.35924,72.716,5.9884,78.806,219.44,0.97417,0.0015766,0.38198,10.753,20.983,-7.505,91.302,0.98559,0.0013442,0.43492,71.045,7.134,77.602,154.97,0.96928,0.0033776,0.4345,-1,1,0.63071,-0.99992,0.99832,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98027,-1,1
90,46.181,0.5303,0.80012,237.22,4.0246,234,5276.6,0.18563,0.016538,0.12595,92.133,7.9014,96,2785.3,0.64011,0.011993,0.070601,108.74,4.5409,107,4193.6,0.17387,0.014771,0.12955,0.9835,0.0060933,0.9829,1537.4,0.78082,0.013256,0.14117,0.36993,0.037397,0.31486,2050.9,0.75622,0.011236,0.08629,0.57268,0.018716,0.56471,3945.9,0.33323,0.011993,0.068999,58.845,1.7651,56.413,3838.7,0.42644,0.011236,0.051929,57.054,2.9284,52.635,1545,0.79622,0.011236,0.099764,20.544,1.5425,19.291,2161.8,0.61448,0.011236,0.091668,-1,1,0.20529,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98025,-1,2
267,73.075,0.62832,0.8881,235.61,4.2389,236,1649.6,0.59335,0.010345,0.18433,105.64,15.224,84,883.24,0.86346,0.0046356,0.068399,116.21,8.3791,119,1076.2,0.81909,0.0059642,0.10549,0.88416,0.30177,0.9918,2909.6,0.7549,0.045056,0.60369,0.31236,0.060285,0.22,1340.6,0.85099,0.003929,0.066697,0.59798,0.032397,0.57386,1047.4,0.82525,0.0041269,0.063135,61.153,3.1137,58.78,946.03,0.8382,0.0038159,0.068163,50.881,6.4052,49.056,855.65,0.87251,0.0039007,0.06981,19.363,1.0032,18.196,1769.1,0.68442,0.0037877,0.085054,-1,1,0.20534,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98025,-1,2
7464,692.59,0.19554,0.80576,235.32,7.7194,236,138.74,0.79884,0.0090537,0.38941,146.1,28.862,155,237.05,0.96688,0.0013906,0.31965,35.842,10.678,30,201.12,0.91526,0.0037757,0.32525,0.091933,0.032445,0.11072,149.36,0.95734,0.0014878,0.38936,0.74001,0.084004,0.84897,185.29,0.9374,0.0010058,0.30246,0.54544,0.024605,0.55294,211.01,0.89119,0.001753,0.29558,68.77,5.8961,70.318,272.66,0.96704,0.00062394,0.29565,25.825,16.98,21.129,158.35,0.95992,0.0010682,0.3789,66.089,7.8202,69.681,180.8,0.96163,0.00095656,0.35252,-1,1,0.20962,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98014,-1,1
52,29.599,0.74586,0.82859,237.48,3.1529,239,7076.5,0.20559,0.025759,0.1141,88.115,5.7451,80,2367,0.77245,0.028835,0.2011,108.94,3.4721,108,4531.2,0.25621,0.023453,0.096778,0.97957,0.004613,0.97429,3515.7,0.67515,0.020377,0.24523,0.39205,0.029767,0.36156,1952.8,0.80619,0.019608,0.081074,0.56802,0.012822,0.55425,3696,0.44963,0.020377,0.064875,58.243,1.1597,56.889,3430.3,0.52178,0.019608,0.080501,58.884,2.4056,61.923,2005.8,0.77074,0.019608,0.13203,19.618,1.277,18.213,5095.2,0.35876,0.019608,0.10837,-1,1,0.2053,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98025,-1,2
234,86.167,0.39604,0.97755,235.01,4.2269,238,1670.7,0.64824,0.011365,0.17874,99.419,11.154,91,2599.5,0.61101,0.0063549,0.14134,112.33,6.4515,108,1814.7,0.75585,0.00886,0.19107,0.97379,0.11141,0.98501,1635.3,-0.011041,0.059773,0.67025,0.33405,0.049252,0.34247,2588.1,0.59274,0.0044024,0.11168,0.58401,0.0245,0.56993,2382.9,0.64883,0.0050655,0.12923,59.827,2.3137,57.737,2423,0.61996,0.0045129,0.12432,53.314,4.6513,53.793,2471.5,0.63592,0.0045866,0.15082,19.752,1.5505,19.408,934.96,0.81801,0.0044024,0.12345,-1,1,0.20731,-0.99992,0.99998,1,0.98567,1,-0.98176,-1,-0.97872,1,-1,1,0.9719,-1,2
15042,646.66,0.45202,0.6011,226.41,15.144,236,48.13,0.98603,0.0056629,0.42171,164.03,33.544,199,184.37,0.97834,0.0047451,0.41728,28.789,11.372,20,142.17,0.96315,0.0069464,0.41561,0.11522,0.04036,0.15572,106.57,0.98244,0.0015154,0.43994,0.79177,0.089572,0.86207,129.17,0.96828,0.00268,0.39695,0.54801,0.024631,0.56863,223.01,0.92696,0.0031183,0.35222,72.115,6.6056,78.806,213.59,0.97626,0.0016396,0.38486,12.492,22.365,-7.505,99.395,0.98603,0.0011986,0.43208,70.237,8.1076,77.602,158.6,0.97172,0.0035902,0.43822,-1,1,0.70656,-0.99992,0.99832,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98031,-1,1
131,43.667,0.86333,0.75122,236.07,4.0595,234,3071.7,0.30489,0.013846,0.1402,87.519,9.6056,80,1949.9,0.76197,0.0091124,0.066623,107.09,4.7385,104,2575.8,0.35397,0.012663,0.12456,0.98089,0.0067088,0.97759,1170.5,0.8399,0.0097041,0.12988,0.39176,0.046281,0.46715,1618.1,0.82976,0.0078107,0.086015,0.56298,0.021429,0.53725,2631.9,0.54048,0.0084024,0.0692,57.913,2.0303,55.342,2514.4,0.60314,0.0076923,0.058417,58.474,3.3692,63.456,1109.6,0.86292,0.0080473,0.095742,20.217,1.5442,18.484,1898.5,0.66619,0.0078107,0.097642,-1,1,0.20529,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98025,-1,2
307,76.375,0.66137,0.87034,235.28,4.2505,236,1476.5,0.63723,0.0097612,0.17544,101.98,17.087,84,794.95,0.88457,0.0039515,0.074245,114.26,9.3338,119,900.68,0.85133,0.0052117,0.09929,0.89632,0.28311,0.98104,2529.4,0.75795,0.043552,0.59547,0.32833,0.070142,0.22,1130.3,0.87757,0.0033748,0.064395,0.59023,0.036332,0.57386,946.48,0.85385,0.003567,0.069175,60.452,3.4283,58.78,839.53,0.86221,0.0033107,0.073512,52.229,6.9523,49.056,687.96,0.89759,0.0033534,0.082242,19.533,1.1048,18.196,1485,0.71025,0.0033107,0.084338,-1,1,0.20535,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98025,-1,2
7955,725.7,0.18982,0.8086,235.46,7.5658,236,129.62,0.80441,0.0090316,0.38655,142.33,31.597,155,238.45,0.96898,0.0012505,0.31917,36.879,11.228,30,196.69,0.92504,0.0034698,0.31862,0.087879,0.035235,0.11072,152.33,0.96182,0.0013067,0.38059,0.73013,0.090765,0.84897,179.86,0.94522,0.00078775,0.29763,0.54204,0.027358,0.55294,205.57,0.90633,0.0015899,0.29266,68.041,6.3805,70.318,269.03,0.96867,0.00061625,0.29927,27.754,18.101,21.129,153.63,0.96412,0.0010568,0.37604,65.051,8.6231,69.681,180.4,0.96512,0.00096298,0.34961,-1,1,0.24906,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.97966,-1,1
72,39.242,0.58754,0.86737,234.28,3.7425,233,3704.6,0.40912,0.020829,0.16456,81,4.2193,79,3324.3,0.57441,0.017258,0.098234,105.11,3.1958,106,3854.7,0.34114,0.020829,0.13397,0.97671,0.003275,0.97334,2528.1,0.64177,0.019639,0.13533,0.42212,0.024735,0.39007,2064.5,0.69733,0.014085,0.050225,0.54953,0.010086,0.55686,5217.9,0.16473,0.017655,0.04154,56.555,0.83763,55.652,6056.4,0.12576,0.014085,0.026475,60.503,2.2089,57.761,2013.3,0.73623,0.016068,0.12178,19.484,1.2058,17.627,1838.9,0.65171,0.014085,0.061111,-1,1,0.20529,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98025,-1,2
77,32.51,0.91552,0.8226,236.34,3.8375,235,3649.1,0.37653,0.016967,0.14126,84.688,7.0305,80,1930.7,0.773,0.018006,0.14912,107.23,4.0128,104,3167.9,0.39514,0.019391,0.1026,0.97814,0.0047617,0.97759,2298.1,0.77383,0.014889,0.25273,0.40745,0.035481,0.36156,1390,0.83447,0.013158,0.088102,0.55982,0.016262,0.54379,3029.4,0.5219,0.013504,0.072015,57.505,1.4635,56.094,3191.1,0.56019,0.013158,0.080111,59.785,2.6913,61.923,1196.9,0.84713,0.013158,0.14324,19.588,1.1975,18.213,3764.4,0.46359,0.013158,0.10639,-1,1,0.2053,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98025,-1,2
275,87.093,0.45559,0.97033,234.76,4.1039,236,1776.6,0.60549,0.010523,0.15819,96.135,12.985,78,2892.3,0.58203,0.0055144,0.1327,111.1,6.7605,108,1989.3,0.67804,0.0076722,0.16634,0.97389,0.10275,0.98501,1388,-0.0088744,0.049816,0.65203,0.34988,0.059597,0.43204,3060.2,0.57739,0.0038095,0.1096,0.57777,0.027166,0.56993,2727.7,0.57852,0.0041824,0.12221,59.232,2.57,55.954,2605.5,0.56943,0.0038361,0.11322,54.544,5.2462,53.793,2927.8,0.63973,0.003916,0.13643,19.654,1.6246,19.408,1010.4,0.79128,0.0038095,0.11739,-1,1,0.20808,-0.99992,0.99992,1,0.98623,1,-0.9823,-1,-0.97872,1,-1,1,0.9657,-1,2
15483,620.45,0.50541,0.5881,226.67,15.022,236,47.891,0.98588,0.0056891,0.41848,161.58,36.041,199,183.34,0.979,0.0044865,0.41895,29.492,11.976,20,146.55,0.96576,0.006595,0.41207,0.1125,0.042852,0.15572,111.71,0.9827,0.0014029,0.4396,0.78527,0.096341,0.86207,135.18,0.97022,0.0028802,0.39545,0.54607,0.026835,0.56863,207.57,0.93393,0.0029508,0.35594,71.644,7.0679,78.806,201.06,0.97772,0.0015856,0.38733,13.828,23.389,-7.505,103.37,0.98637,0.0012301,0.43273,69.587,8.8599,77.602,168.62,0.97321,0.0036748,0.43747,-1,1,0.74824,-0.99992,0.99832,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98059,-1,1
172,53.657,0.75073,0.79237,235.24,4.0593,234,2395,0.35622,0.012893,0.14201,83.203,11.477,80,1314.3,0.83545,0.0072159,0.073925,105.72,4.9246,104,2284.5,0.4678,0.011046,0.14513,0.97842,0.0074918,0.97135,818.29,0.8825,0.0074895,0.14594,0.41367,0.057142,0.46715,1061.1,0.88096,0.0059164,0.087524,0.55446,0.024253,0.52549,1904.3,0.66048,0.0062583,0.079307,57.119,2.2814,54.642,1728.7,0.70411,0.0059847,0.07946,59.822,3.8883,63.456,784.1,0.90686,0.0065319,0.11782,19.927,1.537,17.503,1633.5,0.71075,0.0059164,0.10974,-1,1,0.2053,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98025,-1,2
351,82.048,0.65521,0.85876,234.97,4.259,236,1314.6,0.67921,0.009698,0.17719,97.989,19.183,84,658.54,0.90457,0.0035918,0.074084,112.19,10.34,103,822.85,0.87407,0.0044571,0.1001,0.90614,0.26599,0.97719,2211.5,0.76029,0.04049,0.6118,0.34672,0.082041,0.22,877.2,0.89971,0.0029878,0.075414,0.5819,0.040547,0.5268,810.75,0.87969,0.0030694,0.085198,59.724,3.7444,58.78,703.2,0.88684,0.0030204,0.075892,53.665,7.5646,49.056,567.71,0.91611,0.003298,0.080674,19.74,1.2444,18.196,1111,0.73697,0.0028735,0.098357,-1,1,0.20535,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98025,-1,2
294,135.16,0.20224,0.44879,231.86,3.8775,232,1211.2,0.58171,0.011474,0.19171,77.748,10.328,69,1404.8,0.65803,0.0061387,0.16256,101.98,4.7205,101,1338.3,0.58231,0.0088411,0.16931,0.96677,0.09848,0.97363,1295.1,-0.02336,0.098906,0.71269,0.43498,0.053778,0.48379,1565.5,0.67548,0.0036226,0.11208,0.53803,0.020344,0.52941,1349.7,0.61256,0.0043681,0.112,55.674,1.8645,54.383,1260.3,0.62052,0.0039721,0.11201,60.672,4.2198,64.029,1449.2,0.67133,0.0052767,0.17861,20.075,1.1813,19.5,1686.1,0.63396,0.0036226,0.087457,-1,1,0.99599,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98025,-1,2
8619,829.53,0.1574,0.7945,235.57,7.3669,236,122.42,0.80524,0.0089724,0.38232,137.28,35.039,155,245.05,0.97076,0.0011121,0.31934,38.307,11.978,30,189.68,0.93649,0.0031287,0.31513,0.082903,0.043467,0.11072,65.452,0.73515,0.0097529,0.65544,0.71629,0.10012,0.84897,181.39,0.9546,0.00069266,0.2928,0.53747,0.030799,0.55294,216.27,0.92037,0.0013922,0.28773,67.088,6.9623,70.318,261.46,0.97101,0.00055169,0.3017,30.26,19.448,21.129,155.5,0.96752,0.0010218,0.37623,63.626,9.6724,69.681,193.8,0.97012,0.00083129,0.34119,-1,1,0.26182,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.97983,-1,1
51,56.105,0.2036,0.8146,239.76,2.2053,238,3300.1,0.6484,0.0504,0.25672,72.725,1.8009,72,4922.9,0.41681,0.0488,0.23535,57.471,2.1293,56,4936,0.44463,0.0464,0.27387,0.012022,0.0019912,0.012648,3254.4,0.65616,0.064,0.49457,0.53407,0.013086,0.54098,3604.4,0.52393,0.0264,0.18732,0.48361,0.0057335,0.47843,5558.2,0.26485,0.032,0.19618,55.606,0.47841,55.178,5961.8,0.30292,0.0256,0.19215,62.824,0.95231,62.491,1233.4,0.8754,0.0256,0.31587,45.612,0.93329,45.846,2400,0.60156,0.0256,0.19628,-1,1,0.20528,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98025,-1,1
112,42.335,0.78529,0.76919,234.93,4.4412,235,2146.8,0.59369,0.013067,0.15508,80.366,8.8593,80,1438.7,0.81253,0.010795,0.14668,105.05,4.8451,103,2225.5,0.60877,0.013229,0.11996,0.97643,0.0050406,0.97135,1837.6,0.80507,0.010632,0.2386,0.42775,0.044213,0.36156,1298.3,0.83133,0.009009,0.082608,0.54947,0.020826,0.52941,1874,0.70129,0.0096583,0.11293,56.602,1.8435,54.605,1773.3,0.72161,0.009009,0.099875,60.88,3.0188,61.923,1148.5,0.84526,0.0091713,0.16569,19.61,1.1676,18.213,2988.6,0.55069,0.0091713,0.096615,-1,1,0.20531,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98025,-1,2
327,91.245,0.49356,0.95268,234.49,3.9404,236,1845.1,0.55766,0.010971,0.16923,91.988,15.288,73,2622.6,0.64276,0.0046106,0.14814,109.57,7.1962,108,1974.8,0.68033,0.0064925,0.1716,0.97342,0.094209,0.98501,1167.6,-0.0094388,0.043679,0.64836,0.37067,0.072893,0.43204,2970.5,0.64537,0.0031992,0.11467,0.57,0.03075,0.53333,2490.7,0.61736,0.0036132,0.12842,58.519,2.8783,55.364,2518.6,0.61572,0.0033309,0.11738,56.058,5.9616,64.57,2697.2,0.69222,0.0033686,0.14816,19.571,1.5896,20.349,1006.7,0.78433,0.003218,0.1155,-1,1,0.20846,-0.99992,0.99997,1,0.98416,1,-0.9825,-1,-0.97872,1,-1,1,0.97536,-1,2
16050,692.53,0.42054,0.56217,227,14.872,236,49.009,0.98525,0.0056992,0.41364,158.28,39.383,199,189.95,0.97965,0.0041837,0.42016,30.468,12.874,20,136.23,0.96814,0.0061733,0.41049,0.11283,0.072215,0.15572,350.96,0.48351,0.011411,0.71745,0.77627,0.10592,0.86207,146.9,0.97323,0.0026854,0.38898,0.54345,0.029738,0.56863,220.21,0.94038,0.0027551,0.35115,71.032,7.6431,78.806,189.51,0.97923,0.0017554,0.39478,15.571,24.718,-7.505,103.83,0.98683,0.0011222,0.43269,68.689,9.9013,77.602,160.12,0.97463,0.0038848,0.44614,-1,1,0.77086,-0.99992,0.99832,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98108,-1,1
69,35.231,0.69857,0.92684,237.32,5.3454,241,2671.3,0.58516,0.017734,0.12052,72.478,11.219,69,2872.2,0.71101,0.015571,0.080189,103.57,6.5697,100,2933.8,0.5285,0.015138,0.076773,0.97184,0.0061325,0.97159,1623.1,0.81907,0.014706,0.14913,0.47626,0.0581,0.50597,2410.4,0.73557,0.014706,0.073841,0.54034,0.026771,0.52941,3521.7,0.62384,0.015138,0.080634,55.922,2.2292,53.592,3141,0.65898,0.014706,0.096589,64.41,3.4199,67.295,2508.8,0.72984,0.014706,0.093269,19.643,1.7641,16.832,2971,0.5998,0.015138,0.064608,-1,1,0.2053,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98025,-1,2
235,61.82,0.77272,0.69776,234.05,4.2954,234,1913,0.5021,0.010446,0.15138,77.545,13.654,62,941.82,0.88144,0.0053693,0.091764,103.63,5.6752,104,1330.3,0.65174,0.0087296,0.15757,0.97555,0.0082598,0.97135,526.37,0.91034,0.005625,0.15887,0.44307,0.070027,0.46715,804.14,0.9044,0.0043466,0.09385,0.54278,0.028501,0.50588,1350.2,0.77559,0.0047483,0.1198,56.091,2.5997,52.949,1307.2,0.7958,0.0044561,0.10034,61.446,4.3735,63.456,612.86,0.92286,0.0048579,0.127,19.733,1.6165,15.725,852.1,0.79563,0.0044196,0.12526,-1,1,0.20531,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98025,-1,2
424,88.896,0.67423,0.82238,234.6,4.2731,233,1236,0.70022,0.0089477,0.18125,91.816,22.125,61,548.55,0.92847,0.0029341,0.085204,109.26,11.446,97,657.86,0.90314,0.0039401,0.107,0.91728,0.24319,0.97719,1830.1,0.76272,0.034231,0.61142,0.37691,0.10027,0.22,734.07,0.92621,0.0024758,0.075723,0.56952,0.045892,0.50588,685.94,0.90863,0.0026435,0.086932,58.669,4.1257,58.78,598.01,0.91189,0.0024647,0.090587,55.832,8.4042,49.056,458,0.93682,0.0026994,0.087305,20.015,1.405,18.196,974.11,0.78915,0.00242,0.10616,-1,1,0.20534,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98025,-1,2
498,111.71,0.50152,0.40051,231.59,3.5706,233,992.21,0.59592,0.01117,0.193,71.602,10.994,64,941.72,0.73902,0.0043278,0.18967,99.89,4.6141,97,1088,0.59659,0.010384,0.17717,0.96784,0.075649,0.97135,763.62,-0.022535,0.1186,0.78448,0.46912,0.059951,0.48379,1003.6,0.76822,0.0023602,0.13539,0.52691,0.020836,0.5085,1046,0.65665,0.0031052,0.12573,54.747,1.8354,53.814,914.51,0.66235,0.002506,0.1332,62.735,4.2317,64.029,870.71,0.76074,0.0036557,0.20425,20.058,1.0557,19.42,1260.8,0.65726,0.0022388,0.097616,-1,1,0.99893,-0.99992,0.99832,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98025,-1,2
9503,657.51,0.27622,0.78344,235.66,7.1124,236,114.13,0.80527,0.0090638,0.37939,130.83,38.996,155,232.16,0.97531,0.00099668,0.3225,40.07,12.807,30,191.25,0.94399,0.0028032,0.30923,0.085765,0.10152,0.11072,708.55,0.47228,0.0088546,0.65059,0.699,0.11017,0.84897,180.28,0.96273,0.00059771,0.28774,0.53145,0.034943,0.55294,213.86,0.93738,0.0011974,0.28294,65.91,7.5856,70.318,235.14,0.9756,0.00053507,0.30551,33.352,20.899,21.129,146.19,0.97257,0.00093213,0.38159,61.822,10.838,69.681,161.6,0.97414,0.00082673,0.34997,-1,1,0.32104,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98021,-1,1
360,114.95,0.34238,0.89938,237.29,2.5806,237,1834,0.5839,0.019421,0.31026,68.531,3.581,67,1229.1,0.70228,0.015464,0.24867,57.2,3.5599,58,1176.6,0.65193,0.015371,0.23717,0.033961,0.15464,0.012648,2327,0.21123,0.12865,0.78287,0.52803,0.02395,0.52632,921.66,0.71993,0.0037787,0.20337,0.47454,0.0078288,0.4719,1728.6,0.46408,0.0071772,0.20805,54.625,0.6719,54.259,2016.5,0.49357,0.0034838,0.19821,63.531,1.5379,62.491,949.77,0.79962,0.0062306,0.36458,44.565,1.8138,44.177,963.05,0.73378,0.0033907,0.21171,-1,1,0.20529,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98025,-1,1
157,52.921,0.70446,0.70967,233.96,4.3829,235,1911.6,0.62808,0.010519,0.12888,75.331,11.025,62,1185.9,0.86631,0.0081361,0.1097,102.61,5.7117,103,1661.9,0.73386,0.0097798,0.12029,0.97453,0.0053699,0.97052,1034.9,0.84586,0.008547,0.24728,0.45362,0.056464,0.54381,1112.9,0.87407,0.0064103,0.082602,0.53843,0.024938,0.50327,1590.4,0.79446,0.0069855,0.098252,55.705,2.1221,53.278,1525.5,0.79916,0.0064924,0.093251,62.28,3.4901,67.4,973.49,0.88535,0.0069034,0.17191,19.814,1.16,20.429,2359,0.59361,0.0064103,0.080837,-1,1,0.20531,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98025,-1,2
409,109.15,0.43141,0.92554,234.1,3.9077,233,1714.5,0.54166,0.010849,0.17504,86.022,18.183,73,2359.8,0.70747,0.0035804,0.1538,107.43,7.8276,108,1853.8,0.66243,0.0054426,0.16841,0.97218,0.084258,0.98501,932.14,-0.0076519,0.042123,0.67858,0.40176,0.090497,0.43204,2541.8,0.71992,0.0025831,0.12811,0.55889,0.035484,0.53333,2279.4,0.65658,0.0029316,0.13822,57.539,3.2452,53.723,2110.9,0.66578,0.0026072,0.13925,58.132,6.789,64.57,2168.1,0.75457,0.0027634,0.16816,19.489,1.5678,17.98,947.09,0.78713,0.0025831,0.11135,-1,1,0.20868,-0.99992,0.99994,1,0.98496,1,-0.98244,-1,-0.97872,1,-1,1,0.97183,-1,2
13689,1177.3,0.12412,0.4974,219.16,8.174,224,135.26,0.93819,0.017351,0.59425,193.96,5.1045,198,121.73,0.94269,0.026052,0.61325,19.303,3.0572,18,72.671,0.82435,0.06086,0.71983,0.14824,0.0095313,0.15144,105.89,0.94057,0.0095009,0.59559,0.8663,0.019645,0.87529,73.611,0.82958,0.037755,0.69798,0.56526,0.0081807,0.56601,88.506,0.88136,0.02879,0.6187,78.323,0.7221,78.974,138.65,0.9224,0.0084054,0.54217,-6.3762,6.0279,-8.4775,126.54,0.94288,0.010072,0.58735,77.324,0.70513,77.987,52.819,0.85599,0.010761,0.61,-1,1,0.99966,-0.99992,0.99832,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98292,-1,1
